transaction_id,timestamp,sender,receiver,amount,type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,hour_of_day,day_of_week
T1650793,2023-08-12T00:11:57.001752,ACC698400,ACC287767,58.16,payment,entertainment,Berlin,web,False,,526.7080385661111,-0.77,4,0.86,UPI,252.70.15.29,D3557129,0.0,5.0
T2079162,2023-09-06T15:15:25.948284,ACC580657,ACC218393,34.95,transfer,retail,Toronto,pos,False,,1072.1901916555555,0.89,10,0.41,wire_transfer,1.85.25.157,D6655903,15.0,2.0
T3527662,2023-09-20T06:23:18.163276,ACC505626,ACC497979,34.21,withdrawal,travel,Toronto,pos,False,,2842.6705434730557,-0.11,9,0.98,UPI,229.131.15.217,D8000452,6.0,2.0
T4509360,2023-04-06T10:31:04.614639,ACC187166,ACC422099,101.34,payment,online,Berlin,pos,False,,292.5067845025,-1.62,14,0.75,card,232.218.166.50,D5039934,10.0,3.0
T2390973,2023-09-17T07:51:53.048525,ACC278754,ACC891979,386.6,withdrawal,restaurant,Sydney,atm,False,,4837.387036569167,2.48,19,0.57,wire_transfer,237.54.31.51,D2946505,7.0,6.0
T2647772,2023-06-09T01:38:21.672949,ACC195651,ACC163427,903.98,deposit,other,Berlin,pos,False,,-42.252633951388894,-0.23,11,0.92,UPI,240.71.247.108,D4021498,1.0,4.0
T262263,2023-05-17T10:04:27.693955,ACC756438,ACC542150,354.19,withdrawal,online,Singapore,mobile,False,,,0.37,18,0.25,card,183.215.26.28,D8606607,10.0,2.0
T1641781,2023-04-14T16:30:45.006544,ACC537084,ACC891046,45.73,payment,retail,Tokyo,pos,False,,-3698.743618306111,-0.8,16,0.14,card,2.106.196.161,D6416355,16.0,4.0
T2004953,2023-01-05T06:34:06.720385,ACC336295,ACC817349,515.88,deposit,other,London,pos,False,,-1471.5841946305554,0.83,5,0.5,wire_transfer,11.84.181.97,D3217898,6.0,3.0
T2949795,2023-12-14T12:24:42.609720,ACC986249,ACC563599,1430.6,deposit,restaurant,Berlin,mobile,False,,2790.2330157222223,-0.96,13,0.72,card,174.163.184.97,D6338867,12.0,3.0
T4507314,2023-04-18T18:08:20.243953,ACC722948,ACC345196,688.96,deposit,online,Dubai,web,False,,-879.6105420819445,0.63,5,0.81,ACH,128.88.87.186,D2205766,18.0,1.0
T3603130,2023-09-28T20:44:28.171388,ACC720935,ACC135794,466.38,withdrawal,utilities,Tokyo,atm,False,,2617.8853275016663,-1.66,5,0.18,UPI,23.178.230.120,D2456274,20.0,3.0
T2950190,2023-01-20T23:46:44.641539,ACC444700,ACC686200,15.0,transfer,travel,Singapore,mobile,False,,-4367.1708116283335,-1.03,7,0.96,wire_transfer,96.147.0.117,D5096347,23.0,4.0
T3020019,2023-09-06T01:20:33.772006,ACC668906,ACC698304,12.24,payment,restaurant,Toronto,web,False,,1357.0592628941667,1.09,5,0.34,UPI,231.219.194.99,D4413582,1.0,2.0
T3595536,2023-08-22T02:14:51.669976,ACC644788,ACC618963,198.85,withdrawal,travel,Toronto,web,False,,-1104.1865284480557,-2.37,13,0.66,wire_transfer,186.202.72.124,D3300589,2.0,1.0
T1480989,2023-09-16T00:37:04.215581,ACC723103,ACC562642,144.21,withdrawal,retail,Singapore,pos,False,,2047.3752543919445,-0.97,13,0.54,card,86.213.156.23,D4453968,0.0,5.0
T3289712,2023-10-27T13:51:14.952023,ACC433756,ACC296157,46.35,withdrawal,restaurant,Berlin,mobile,True,card_not_present,1068.076690399722,-1.53,17,0.89,ACH,228.183.161.237,D2676840,13.0,4.0
T3690146,2023-07-19T15:40:26.490297,ACC719618,ACC151819,73.28,payment,other,London,pos,False,,993.7185056938888,-1.01,6,0.23,card,104.213.216.171,D5501570,15.0,2.0
T4072579,2023-01-04T18:23:06.966916,ACC396284,ACC438753,85.39,payment,utilities,London,pos,False,,-6683.454460336945,0.91,12,0.1,UPI,115.2.248.226,D1856436,18.0,2.0
T2333409,2023-04-06T01:11:41.710116,ACC342709,ACC214198,1154.44,deposit,entertainment,Dubai,mobile,False,,1705.8133210175,-0.34,6,0.62,card,188.38.45.51,D1340974,1.0,3.0
T2155199,2023-07-01T03:01:41.207741,ACC799698,ACC278298,65.94,payment,online,Tokyo,pos,False,,-2863.4856611827777,-0.81,20,0.37,UPI,155.232.13.34,D1070621,3.0,5.0
T3900172,2023-08-24T07:45:36.219325,ACC871559,ACC798606,357.62,withdrawal,grocery,London,web,False,,4484.096814349166,0.11,20,0.6,card,5.20.204.30,D1945764,7.0,3.0
T4536365,2023-08-21T05:33:11.802186,ACC200429,ACC239907,96.33,payment,grocery,New York,mobile,False,,-655.7407502138889,0.35,7,0.8,wire_transfer,101.114.36.160,D2837675,5.0,0.0
T2278391,2023-05-14T01:43:38.684513,ACC180129,ACC523177,45.5,transfer,online,Toronto,pos,False,,-1482.9428842122222,-0.23,14,0.08,card,202.128.208.107,D3409901,1.0,6.0
T131834,2023-11-20T10:07:15.733165,ACC152763,ACC484863,382.96,withdrawal,other,Singapore,web,False,,,1.09,11,0.51,UPI,155.195.134.74,D4092604,10.0,0.0
T2158501,2023-02-15T13:37:13.269634,ACC560650,ACC649597,1203.3,deposit,utilities,Singapore,mobile,False,,-74.16050198111111,-0.09,10,0.24,ACH,95.204.23.230,D1105574,13.0,2.0
T2102647,2023-10-08T03:01:29.685743,ACC168774,ACC835254,410.82,withdrawal,travel,Tokyo,atm,False,,1710.9493916080555,-0.97,13,0.8,wire_transfer,88.125.128.92,D6793279,3.0,6.0
T3357236,2023-02-14T21:12:21.483765,ACC757533,ACC343010,238.75,withdrawal,restaurant,Berlin,web,False,,-5508.097018229444,0.25,12,0.27,UPI,161.180.221.130,D6732146,21.0,1.0
T4605920,2023-05-29T05:39:09.605713,ACC804360,ACC527425,1172.12,deposit,retail,New York,atm,False,,-2722.7168295916667,-1.72,2,0.37,wire_transfer,171.25.61.30,D9443188,5.0,0.0
T2729171,2023-09-08T04:51:07.384622,ACC570776,ACC581963,611.15,deposit,retail,London,web,False,,3506.620484706945,1.96,3,0.49,UPI,172.35.134.54,D7965342,4.0,4.0
T4203962,2023-08-09T22:02:34.167098,ACC353450,ACC142969,40.93,payment,retail,Berlin,pos,False,,-274.08252020888887,-1.27,2,0.05,ACH,244.84.202.110,D3501677,22.0,2.0
T1635527,2023-04-26T15:28:59.130193,ACC552914,ACC889150,768.38,deposit,entertainment,Berlin,mobile,False,,,0.4,3,0.28,UPI,112.248.45.125,D2132086,15.0,2.0
T2722255,2023-06-09T02:40:01.848787,ACC889222,ACC538806,734.33,deposit,restaurant,Toronto,atm,False,,-588.4625802463889,-1.74,11,0.34,wire_transfer,138.243.137.35,D3789240,2.0,4.0
T5052061,2023-07-31T21:06:58.111814,ACC607481,ACC253039,766.02,deposit,online,Dubai,web,False,,-1651.2395433736112,0.25,17,0.74,wire_transfer,45.159.219.63,D6255694,21.0,0.0
T3329184,2023-01-29T03:19:56.567456,ACC263711,ACC700289,37.32,payment,retail,Dubai,pos,False,,-845.6786799816667,0.92,15,0.0,UPI,152.37.207.253,D7955656,3.0,6.0
T1741861,2023-06-26T23:00:08.892820,ACC939341,ACC426148,29.57,payment,grocery,Sydney,atm,False,,-4462.183911202777,-1.5,8,0.41,ACH,77.75.173.157,D6894707,23.0,0.0
T2286710,2023-01-15T10:36:08.649773,ACC157558,ACC835453,481.16,withdrawal,utilities,Berlin,web,False,,-4746.510158170833,0.57,8,0.96,wire_transfer,132.205.135.134,D1445244,10.0,6.0
T3900432,2023-10-04T01:33:01.450417,ACC228355,ACC667120,28.7,transfer,grocery,Sydney,atm,False,,-1971.2513213761113,0.18,10,0.43,wire_transfer,26.3.94.104,D4390626,1.0,2.0
T1647208,2023-03-13T11:18:38.049799,ACC406428,ACC415252,646.16,deposit,travel,Berlin,atm,False,,,0.09,18,0.28,ACH,161.232.89.233,D7632665,11.0,0.0
T969915,2023-07-08T14:58:56.065024,ACC434934,ACC494455,7.96,payment,grocery,Tokyo,mobile,False,,,0.6,19,0.58,card,146.167.240.82,D2443703,14.0,5.0
T2413056,2023-09-02T02:57:24.557888,ACC975765,ACC980628,57.26,payment,entertainment,Sydney,mobile,False,,-336.1260980125,0.98,6,0.64,wire_transfer,200.97.209.122,D9350620,2.0,5.0
T2761223,2023-02-21T16:07:17.776345,ACC488464,ACC891848,193.92,payment,grocery,Tokyo,mobile,False,,-5399.254198491944,-1.53,16,0.07,card,236.146.85.178,D9726279,16.0,1.0
T1295387,2023-06-23T07:50:40.709892,ACC595643,ACC843895,282.28,withdrawal,utilities,New York,web,False,,,0.02,2,0.33,UPI,125.124.249.110,D6904981,7.0,4.0
T2261243,2023-03-29T17:15:15.514233,ACC941931,ACC509569,188.3,withdrawal,utilities,Toronto,atm,False,,-2691.915163965833,-0.69,4,0.02,wire_transfer,251.174.162.192,D4697094,17.0,2.0
T3138807,2023-12-28T23:02:41.880730,ACC331283,ACC608461,27.08,transfer,utilities,London,atm,False,,1540.40092057,-0.78,12,0.21,UPI,57.170.252.141,D6770309,23.0,3.0
T3087761,2023-03-27T14:33:47.234061,ACC990021,ACC701485,1338.05,deposit,grocery,Dubai,atm,False,,-2334.353696534722,-2.14,18,0.4,wire_transfer,110.201.241.99,D9221594,14.0,0.0
T2092155,2023-10-11T01:12:57.355358,ACC945753,ACC427039,147.38,payment,other,Berlin,pos,False,,6339.532479344723,-0.19,17,0.07,wire_transfer,146.82.51.28,D8904616,1.0,2.0
T4001519,2023-11-24T03:20:56.613889,ACC772063,ACC927955,649.01,deposit,utilities,Toronto,web,False,,2879.204576959722,-0.92,13,0.7,ACH,0.184.100.162,D9277802,3.0,4.0
T2342397,2023-06-24T01:13:44.343097,ACC758463,ACC708432,20.9,payment,utilities,Berlin,web,False,,3354.8177372069445,-0.36,12,0.84,UPI,197.44.191.7,D8738112,1.0,5.0
T2917277,2023-12-11T08:02:31.073640,ACC216323,ACC424177,109.1,payment,online,Toronto,pos,False,,6235.540983668611,-1.41,19,0.62,wire_transfer,100.149.167.251,D5839915,8.0,0.0
T338252,2023-11-13T11:00:11.527950,ACC870354,ACC615363,236.23,deposit,utilities,Toronto,atm,False,,3957.653533762222,-0.01,9,0.77,ACH,79.49.15.12,D6216356,11.0,0.0
T3464668,2023-02-06T15:22:53.900387,ACC452501,ACC441772,10.65,transfer,entertainment,Sydney,mobile,False,,-820.0555628336111,-1.03,11,0.72,ACH,86.212.245.30,D4325719,15.0,0.0
T4998493,2023-03-26T00:43:31.340552,ACC466545,ACC154826,32.49,transfer,entertainment,Tokyo,pos,True,card_not_present,-5049.947069209445,-0.04,18,0.94,card,145.150.119.199,D4261804,0.0,6.0
T2394256,2023-06-11T02:45:09.455016,ACC579114,ACC511529,10.62,transfer,entertainment,London,atm,False,,121.05489113833332,0.88,8,0.57,ACH,175.231.184.82,D9671961,2.0,6.0
T241479,2023-04-28T13:39:47.445582,ACC768959,ACC245808,111.87,payment,utilities,Singapore,pos,False,,,-0.03,5,0.94,UPI,163.128.117.182,D6480196,13.0,4.0
T277417,2023-12-04T14:01:52.464656,ACC726202,ACC105072,165.74,withdrawal,restaurant,New York,pos,False,,,-0.14,14,0.11,UPI,178.233.39.230,D4111232,14.0,0.0
T3488027,2023-06-25T04:13:56.187769,ACC525170,ACC356565,85.52,payment,retail,Berlin,atm,False,,-4298.097727538056,1.35,1,0.23,ACH,1.1.184.85,D5994455,4.0,6.0
T3038954,2023-04-26T05:55:47.748697,ACC934949,ACC457204,5.96,transfer,restaurant,New York,pos,False,,1760.7544644494446,-0.19,6,0.88,card,126.162.188.145,D9622409,5.0,2.0
T1097217,2023-03-19T21:30:46.530529,ACC854926,ACC546473,140.35,payment,restaurant,New York,web,False,,881.9430355030555,-0.16,19,0.68,card,95.53.141.97,D7009414,21.0,6.0
T3721026,2023-07-04T18:11:01.451538,ACC652989,ACC973252,6.78,transfer,travel,Dubai,mobile,False,,-1521.0128483,-1.04,15,0.37,card,70.222.200.227,D4207790,18.0,1.0
T2825689,2023-05-18T16:37:45.729717,ACC456810,ACC998490,76.02,payment,grocery,Dubai,atm,False,,561.8215183147222,0.42,14,0.18,card,123.0.252.253,D8593617,16.0,3.0
T3221259,2023-08-13T14:00:43.382189,ACC820129,ACC671769,15.81,transfer,grocery,New York,pos,False,,-2080.0720235408335,0.44,18,0.54,ACH,44.127.224.141,D6068983,14.0,6.0
T4695878,2023-06-09T23:02:39.055420,ACC797456,ACC126333,1853.68,deposit,entertainment,Tokyo,mobile,False,,-3226.362759306945,-0.8,20,0.89,card,103.15.147.119,D1630109,23.0,4.0
T2529333,2023-07-04T10:29:20.031820,ACC446550,ACC669532,11.3,payment,utilities,Toronto,atm,False,,-1766.741480117778,-0.44,15,0.24,card,48.95.207.174,D5050087,10.0,1.0
T1369111,2023-02-15T05:05:30.077253,ACC836122,ACC833727,35.03,payment,restaurant,Toronto,pos,False,,,0.26,4,0.96,wire_transfer,7.46.68.147,D6076935,5.0,2.0
T1637024,2023-11-28T19:18:12.764337,ACC506931,ACC562640,115.54,withdrawal,retail,Toronto,atm,False,,7641.695762311111,-1.17,10,0.5,ACH,248.110.250.232,D9754088,19.0,1.0
T1655089,2023-02-26T05:07:40.515298,ACC623221,ACC684748,193.18,withdrawal,online,Singapore,web,False,,,-0.49,16,0.73,wire_transfer,209.38.31.245,D9671783,5.0,6.0
T2583240,2023-12-21T02:34:34.019532,ACC784716,ACC865033,592.54,withdrawal,other,London,mobile,False,,6272.532276596111,0.01,8,0.75,UPI,228.224.16.109,D8936839,2.0,3.0
T4157734,2023-05-27T02:48:56.383653,ACC268075,ACC197049,56.21,transfer,other,New York,atm,False,,-40.30074237388889,0.69,16,0.25,card,158.161.229.161,D3630666,2.0,5.0
T1483190,2023-09-30T03:43:34.126891,ACC227994,ACC558795,32.05,transfer,retail,Sydney,pos,False,,,-0.97,15,0.85,wire_transfer,57.45.103.143,D8203036,3.0,5.0
T3996616,2023-02-28T18:16:52.306033,ACC777107,ACC145829,1999.7,deposit,online,Sydney,web,True,card_not_present,-6200.1940523583335,0.21,19,0.47,wire_transfer,105.42.56.219,D5055786,18.0,1.0
T2660009,2023-03-08T12:40:59.432774,ACC144219,ACC905032,427.92,withdrawal,grocery,Sydney,pos,False,,-5288.054469023889,0.49,6,0.53,card,27.121.29.9,D5512667,12.0,2.0
T2291881,2023-01-26T13:35:04.418057,ACC918731,ACC753766,66.87,withdrawal,other,London,mobile,False,,-6798.180319859444,-0.3,5,0.68,card,193.116.105.109,D7642230,13.0,3.0
T1404574,2023-02-25T19:53:16.268980,ACC925014,ACC310611,788.5,deposit,travel,Toronto,atm,False,,,0.7,12,0.36,wire_transfer,51.50.30.73,D5204737,19.0,5.0
T608697,2023-11-29T16:05:52.281767,ACC647014,ACC268312,1552.34,deposit,grocery,Tokyo,pos,False,,445.8608933880555,-0.22,11,0.43,UPI,230.93.105.244,D7746724,16.0,2.0
T3359141,2023-06-25T16:28:22.609435,ACC162856,ACC763243,72.3,withdrawal,retail,Dubai,pos,False,,3314.331614042222,-0.58,9,0.94,wire_transfer,45.5.190.26,D2765255,16.0,6.0
T1586012,2023-02-05T10:59:56.719394,ACC125926,ACC104563,1337.26,deposit,entertainment,Sydney,pos,False,,-1342.156467978889,-0.75,5,0.26,ACH,151.75.230.131,D1092541,10.0,6.0
T3784774,2023-02-06T01:16:07.294766,ACC161211,ACC651307,1066.04,deposit,travel,Berlin,atm,False,,-3754.3278995833334,-0.33,15,0.86,card,247.128.49.212,D9900938,1.0,0.0
T2677378,2023-12-17T12:17:45.630620,ACC458236,ACC623329,64.94,transfer,retail,Singapore,atm,False,,1311.4766246730555,-0.95,14,0.55,UPI,102.2.193.36,D4759987,12.0,6.0
T3295928,2023-06-12T23:45:00.963451,ACC162460,ACC578968,3.98,payment,entertainment,Tokyo,pos,False,,-1333.226925221389,-0.2,15,0.59,wire_transfer,198.42.243.26,D4430996,23.0,0.0
T3434449,2023-04-01T18:30:38.224222,ACC918574,ACC578072,301.36,withdrawal,utilities,Berlin,web,False,,-4908.7994708441665,-1.08,7,0.3,ACH,166.108.81.87,D8409595,18.0,5.0
T4176591,2023-06-03T14:02:31.775459,ACC475074,ACC146767,172.15,withdrawal,retail,Berlin,atm,False,,-2979.5849520122224,-0.46,7,0.38,wire_transfer,91.140.43.235,D3245372,14.0,5.0
T3691114,2023-12-29T02:32:57.968434,ACC293989,ACC668759,1.64,payment,utilities,New York,atm,False,,2766.201281161111,1.02,1,0.05,wire_transfer,153.202.156.191,D2296570,2.0,4.0
T174291,2023-03-18T18:10:43.813059,ACC739065,ACC327087,23.48,transfer,online,Sydney,atm,False,,,0.34,4,0.76,ACH,249.233.243.188,D1722770,18.0,5.0
T3164979,2023-09-26T14:38:16.845922,ACC414998,ACC748354,8.57,transfer,restaurant,Dubai,web,False,,4723.408097770833,-0.47,12,0.28,card,131.52.135.115,D7069208,14.0,1.0
T478611,2023-05-21T22:14:24.058622,ACC236119,ACC137584,402.05,withdrawal,other,Dubai,web,False,,,0.44,13,0.14,ACH,110.27.109.149,D5627002,22.0,6.0
T2303603,2023-05-31T12:47:09.579978,ACC438232,ACC783094,186.21,payment,travel,New York,atm,False,,2959.0584666247223,-0.27,15,0.79,card,188.110.143.99,D3803095,12.0,2.0
T1332407,2023-07-22T10:54:44.158317,ACC525573,ACC830845,281.42,withdrawal,entertainment,Singapore,atm,False,,-2439.2918272352777,-1.35,4,0.72,ACH,51.40.51.32,D3707865,10.0,5.0
T3713490,2023-07-10T23:26:05.969573,ACC782441,ACC218972,635.83,deposit,travel,Sydney,mobile,False,,-3460.541523331389,-0.9,11,0.82,UPI,174.4.138.213,D6546673,23.0,0.0
T3450162,2023-11-22T01:50:00.739947,ACC342884,ACC580356,1160.71,deposit,other,New York,pos,False,,-132.45210399472222,0.43,19,0.89,UPI,60.132.205.218,D1721034,1.0,2.0
T3005448,2023-02-03T20:49:11.574110,ACC429245,ACC781357,10.01,transfer,travel,Sydney,atm,False,,-3691.780310051666,-1.0,19,0.58,wire_transfer,246.71.147.14,D3585317,20.0,4.0
T173901,2023-07-16T12:31:21.237832,ACC829800,ACC155707,656.92,withdrawal,grocery,London,web,False,,,-0.78,14,0.75,card,94.138.225.125,D5427883,12.0,6.0
T4017965,2023-01-12T22:17:55.913861,ACC628850,ACC292343,142.72,payment,grocery,London,atm,False,,-1721.059382518611,-0.2,12,0.19,card,29.95.125.10,D6704487,22.0,3.0
T3912199,2023-12-01T15:05:30.454303,ACC656071,ACC945265,13.36,transfer,online,Sydney,mobile,False,,7064.485789388889,-0.3,8,0.44,card,103.158.101.169,D5663200,15.0,4.0
T1963291,2023-10-20T16:11:04.226070,ACC199739,ACC206403,102.75,transfer,utilities,Dubai,pos,False,,-1266.9911402711111,0.51,12,0.59,wire_transfer,150.187.237.82,D9103593,16.0,4.0
T2352094,2023-01-30T22:11:20.526735,ACC337987,ACC295152,7.85,transfer,restaurant,London,web,True,card_not_present,-1220.5077455797225,0.34,6,0.81,card,181.81.174.218,D1543581,22.0,0.0
T102753,2023-04-20T08:55:11.530999,ACC758733,ACC938649,2.89,transfer,restaurant,Toronto,pos,False,,,-0.51,19,0.32,UPI,48.87.212.46,D4810921,8.0,3.0
T3287390,2023-06-10T18:25:07.184703,ACC980442,ACC367259,27.72,withdrawal,utilities,London,web,False,,-3508.530136869722,-0.47,12,0.73,wire_transfer,131.3.84.97,D5728968,18.0,5.0
T720882,2023-09-11T16:02:50.250426,ACC909154,ACC913805,224.98,withdrawal,other,Toronto,pos,False,,-1895.5605735894449,-0.32,10,0.78,UPI,110.14.212.188,D6041178,16.0,0.0
T4151333,2023-05-15T08:33:35.901840,ACC874562,ACC623829,9.99,transfer,grocery,Singapore,atm,False,,419.8423793133333,-1.22,5,0.67,card,161.74.65.175,D5693224,8.0,0.0
T2757476,2023-11-26T19:13:33.924909,ACC379937,ACC210767,52.34,payment,other,Singapore,mobile,False,,7412.312985603056,0.25,13,0.22,wire_transfer,48.252.237.21,D9227991,19.0,6.0
T3797495,2023-10-30T00:51:26.628943,ACC813050,ACC901729,153.67,withdrawal,online,Sydney,mobile,False,,942.3488188016668,1.65,3,0.85,wire_transfer,41.76.47.27,D6457019,0.0,0.0
T2287655,2023-11-07T00:23:12.331923,ACC247306,ACC994692,58.99,payment,grocery,Berlin,pos,False,,6545.205122599445,0.42,17,0.47,card,54.59.191.242,D8131650,0.0,1.0
T4595876,2023-09-14T22:35:15.148474,ACC142445,ACC195111,390.63,deposit,restaurant,Singapore,atm,False,,220.78759999305555,-0.03,19,0.73,card,190.199.20.147,D9296469,22.0,3.0
T2309949,2023-12-20T06:00:34.713481,ACC492388,ACC695450,903.99,deposit,other,Sydney,mobile,False,,1280.7174245016668,-0.82,20,0.81,wire_transfer,185.186.98.41,D3714907,6.0,2.0
T623642,2023-03-02T06:13:39.357203,ACC584656,ACC412031,64.43,payment,travel,Berlin,pos,False,,,0.23,5,0.66,UPI,63.152.129.83,D7939178,6.0,3.0
T2192497,2023-02-12T16:48:47.484559,ACC986468,ACC340975,46.2,payment,restaurant,Sydney,pos,False,,-794.653361418889,-0.9,10,0.82,ACH,206.200.38.67,D2701207,16.0,6.0
T2728542,2023-12-20T04:55:45.711579,ACC573629,ACC373328,599.18,withdrawal,online,Tokyo,pos,False,,4106.140888381944,-1.16,6,0.69,UPI,168.162.115.117,D9848788,4.0,2.0
T2909850,2023-12-24T19:41:33.163316,ACC831506,ACC701593,18.57,transfer,grocery,London,mobile,False,,4915.851603578056,1.78,1,0.09,UPI,27.242.15.44,D2661600,19.0,6.0
T2915581,2023-02-21T22:30:29.310017,ACC341978,ACC782085,183.89,withdrawal,grocery,Sydney,mobile,False,,-5673.6768648347215,-0.51,2,0.7,card,103.23.91.110,D4493651,22.0,1.0
T4919837,2023-09-22T09:01:46.973351,ACC212526,ACC813162,1699.0,deposit,travel,New York,mobile,False,,3657.5646420975,-0.07,18,0.44,card,230.207.176.214,D1699194,9.0,4.0
T172928,2023-05-23T04:45:09.372672,ACC641391,ACC249345,4.82,transfer,travel,Berlin,mobile,False,,,-0.86,7,0.41,card,19.122.253.114,D8996584,4.0,1.0
T3651829,2023-09-26T02:37:32.583009,ACC277920,ACC538790,1246.79,deposit,entertainment,Toronto,atm,False,,4340.223796393889,1.16,13,0.18,ACH,54.70.53.102,D6010196,2.0,1.0
T1035654,2023-06-14T19:31:41.870828,ACC882082,ACC170707,108.86,withdrawal,retail,Dubai,pos,False,,,-1.11,15,0.31,UPI,231.93.49.234,D7457947,19.0,2.0
T3129997,2023-09-18T17:02:38.927220,ACC674912,ACC376710,495.02,withdrawal,restaurant,Berlin,atm,False,,2381.5592529227774,1.44,12,0.59,card,118.89.233.71,D2819749,17.0,0.0
T1833624,2023-04-08T10:16:18.701315,ACC783944,ACC593498,8.56,transfer,travel,Singapore,mobile,False,,-3127.7422864827777,0.58,7,0.24,card,2.234.108.221,D2822646,10.0,5.0
T4962610,2023-04-19T07:57:12.549298,ACC780461,ACC364210,11.18,transfer,online,Singapore,web,False,,-3070.0572741055557,-0.06,14,0.25,card,70.168.215.164,D2657025,7.0,2.0
T615274,2023-03-04T16:23:21.867970,ACC107721,ACC801293,58.18,transfer,grocery,Singapore,web,True,card_not_present,-6144.759491133611,1.63,1,0.5,card,91.69.92.48,D6471166,16.0,5.0
T543859,2023-07-11T01:07:22.631217,ACC878602,ACC476220,269.22,transfer,online,Dubai,mobile,False,,-462.12011967,1.3,11,0.87,UPI,202.89.3.149,D3214302,1.0,1.0
T594469,2023-03-15T00:49:48.156668,ACC460934,ACC347227,1206.78,deposit,other,Sydney,mobile,False,,,-1.4,6,0.81,ACH,255.135.79.219,D2197442,0.0,2.0
T1308326,2023-04-08T05:54:59.780969,ACC211957,ACC470663,1008.18,deposit,grocery,Tokyo,mobile,False,,-2054.9602184958335,-0.07,17,0.09,card,91.247.249.6,D5393179,5.0,5.0
T3046199,2023-06-26T20:24:31.449000,ACC675200,ACC640419,1147.57,deposit,travel,Singapore,web,False,,-4091.681911346667,0.63,4,0.43,card,87.192.23.89,D9369836,20.0,0.0
T4481316,2023-03-27T00:03:20.790204,ACC515479,ACC666294,1388.03,deposit,online,Toronto,web,False,,-2877.0045593233335,1.7,7,0.31,card,157.49.76.98,D1060260,0.0,0.0
T3025648,2023-03-17T15:06:08.878615,ACC993831,ACC923628,74.86,payment,entertainment,Sydney,atm,False,,1424.050536622222,0.19,17,0.27,wire_transfer,118.226.165.156,D3165419,15.0,4.0
T1057506,2023-03-26T08:27:23.338225,ACC576035,ACC181464,27.03,transfer,online,Toronto,web,False,,-5569.874706396389,0.37,3,0.2,UPI,190.175.130.45,D9790240,8.0,6.0
T1498622,2023-07-06T16:31:36.985094,ACC201883,ACC548785,415.0,withdrawal,restaurant,Toronto,atm,False,,-1136.9837267413889,-1.09,12,0.79,UPI,101.94.158.64,D2266107,16.0,3.0
T4954488,2023-05-04T15:29:18.719752,ACC544103,ACC245953,10.46,transfer,other,Dubai,web,False,,-2045.6796090705557,0.95,17,0.85,UPI,189.133.210.174,D5897112,15.0,3.0
T1138733,2023-02-04T19:05:21.413938,ACC275910,ACC332549,11.81,transfer,retail,London,atm,False,,,0.01,13,0.89,ACH,216.40.89.24,D2609107,19.0,5.0
T404875,2023-07-12T15:31:30.919118,ACC644653,ACC943921,14.22,payment,other,Berlin,atm,False,,,-1.58,5,0.66,card,47.22.29.140,D4814831,15.0,2.0
T4550508,2023-06-10T10:42:31.970600,ACC995969,ACC634110,961.79,withdrawal,grocery,Tokyo,atm,False,,-3709.666678390556,0.12,18,0.07,card,35.104.3.160,D6667111,10.0,5.0
T3227939,2023-09-22T20:55:11.582776,ACC298996,ACC879596,50.08,transfer,utilities,Toronto,web,True,card_not_present,2740.197166911667,-1.29,4,0.92,UPI,140.126.200.126,D2435118,20.0,4.0
T705811,2023-06-26T07:29:46.804851,ACC646331,ACC281803,6.42,transfer,entertainment,Sydney,web,False,,-4317.088360012222,-0.9,6,0.98,card,173.152.183.85,D7771840,7.0,0.0
T3466314,2023-03-23T20:09:51.048882,ACC597726,ACC454270,110.95,payment,other,Tokyo,mobile,False,,-1706.9076235333334,-0.42,6,0.19,card,234.25.14.229,D3798636,20.0,3.0
T3062639,2023-11-23T18:16:31.348860,ACC522248,ACC725580,6.59,transfer,restaurant,Singapore,pos,False,,,1.23,7,0.58,card,106.251.29.83,D8693357,18.0,3.0
T603145,2023-02-21T15:08:13.639924,ACC269408,ACC362849,185.08,deposit,online,Sydney,pos,False,,-1261.3976373547223,0.57,10,0.45,wire_transfer,89.190.224.200,D1402231,15.0,1.0
T2365880,2023-11-28T16:01:29.260076,ACC102504,ACC780459,746.31,withdrawal,online,Toronto,atm,False,,7213.758191093056,-0.72,6,0.17,card,172.74.202.47,D8471769,16.0,1.0
T1924232,2023-07-25T10:39:33.645679,ACC456706,ACC290138,45.99,transfer,restaurant,Toronto,pos,False,,34.79778118111111,-0.25,20,0.62,card,15.198.252.214,D3107844,10.0,1.0
T3384452,2023-08-22T20:30:28.472302,ACC973354,ACC399489,275.58,payment,entertainment,Dubai,atm,False,,2820.0518256294445,-0.6,9,0.15,card,93.81.194.217,D7636249,20.0,1.0
T4199753,2023-08-22T17:15:14.543083,ACC171213,ACC481958,342.24,withdrawal,restaurant,London,mobile,False,,4116.574648625278,-1.32,6,0.76,card,128.214.53.139,D6238171,17.0,1.0
T1053712,2023-10-27T20:09:08.085011,ACC391244,ACC525567,21.79,transfer,online,Berlin,pos,False,,285.74715401000003,-0.47,4,0.0,ACH,254.90.16.29,D8166082,20.0,4.0
